departure,arrival,date,prices,lowest_price
GVA,IND,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,184.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}]",
GVA,IYK,Wed Aug 06 2025,[],
GVA,ITH,Wed Aug 06 2025,[],
GVA,JAC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,221.30'}, {'price': 'CHF', 'currency': '1,221.30'}, {'price': 'CHF', 'currency': '1,271.30'}, {'price': 'CHF', 'currency': '1,221.30'}, {'price': 'CHF', 'currency': '1,221.30'}]",
GVA,JAN,Wed Aug 06 2025,[],
GVA,JAX,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,080.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,183.95'}, {'price': 'CHF', 'currency': '1,150.95'}, {'price': 'CHF', 'currency': '1,060.95'}, {'price': 'CHF', 'currency': '1,080.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,150.95'}, {'price': 'CHF', 'currency': '1,080.95'}, {'price': 'CHF', 'currency': '1,080.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}]",
GVA,JST,Wed Aug 06 2025,[],
GVA,JNU,Wed Aug 06 2025,[],
GVA,OGG,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,246.30'}, {'price': 'CHF', 'currency': '1,246.30'}, {'price': 'CHF', 'currency': '1,246.30'}, {'price': 'CHF', 'currency': '1,246.30'}, {'price': 'CHF', 'currency': '1,337.35'}, {'price': 'CHF', 'currency': '1,337.35'}]",
GVA,AZO,Wed Aug 06 2025,[],
GVA,FCA,Wed Aug 06 2025,[],
GVA,MCI,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,200.95'}, {'price': 'CHF', 'currency': '1,200.95'}, {'price': 'CHF', 'currency': '1,479.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,275.30'}, {'price': 'CHF', 'currency': '1,200.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,200.95'}, {'price': 'CHF', 'currency': '1,200.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,479.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,275.30'}, {'price': 'CHF', 'currency': '1,479.95'}, {'price': 'CHF', 'currency': '1,479.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}]",
GVA,MKC,Wed Aug 06 2025,[],
GVA,EYW,Wed Aug 06 2025,[],
GVA,GRK,Wed Aug 06 2025,[],
GVA,AKN,Wed Aug 06 2025,[],
GVA,LMT,Wed Aug 06 2025,[],
GVA,TYS,Wed Aug 06 2025,[],
GVA,KOA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,303.30'}, {'price': 'CHF', 'currency': '1,303.30'}, {'price': 'CHF', 'currency': '1,246.30'}, {'price': 'CHF', 'currency': '1,246.30'}, {'price': 'CHF', 'currency': '1,246.30'}, {'price': 'CHF', 'currency': '1,246.30'}, {'price': 'CHF', 'currency': '1,271.35'}, {'price': 'CHF', 'currency': '1,271.35'}, {'price': 'CHF', 'currency': '1,312.35'}, {'price': 'CHF', 'currency': '1,312.35'}, {'price': 'CHF', 'currency': '1,255.35'}, {'price': 'CHF', 'currency': '1,271.35'}, {'price': 'CHF', 'currency': '1,271.35'}]",
GVA,LFT,Wed Aug 06 2025,[],
GVA,LCH,Wed Aug 06 2025,[],
GVA,LAN,Wed Aug 06 2025,[],
GVA,LAR,Wed Aug 06 2025,[],
GVA,LRD,Wed Aug 06 2025,[],
GVA,LAS,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,216.95'}, {'price': 'CHF', 'currency': '1,993.30'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,993.30'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,993.30'}, {'price': 'CHF', 'currency': '1,993.30'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,918.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,522.30'}, {'price': 'CHF', 'currency': '1,238.30'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,122.95'}, {'price': 'CHF', 'currency': '1,918.95'}]",
GVA,LWS,Wed Aug 06 2025,[],
GVA,LEX,Wed Aug 06 2025,[],
GVA,LBL,Wed Aug 06 2025,[],
GVA,LNK,Wed Aug 06 2025,[],
GVA,LIT,Wed Aug 06 2025,[],
GVA,LGB,Wed Aug 06 2025,[],
GVA,LAX,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,108.85'}, {'price': 'CHF', 'currency': '1,108.85'}, {'price': 'CHF', 'currency': '1,108.85'}, {'price': 'CHF', 'currency': '1,108.85'}, {'price': 'CHF', 'currency': '1,108.85'}, {'price': 'CHF', 'currency': '1,108.85'}, {'price': 'CHF', 'currency': '1,108.85'}, {'price': 'CHF', 'currency': '1,108.85'}, {'price': 'CHF', 'currency': '1,108.85'}, {'price': 'CHF', 'currency': '1,108.85'}]",
GVA,SDF,Wed Aug 06 2025,[],
GVA,LBB,Wed Aug 06 2025,[],
GVA,MSN,Wed Aug 06 2025,[],
GVA,MMH,Wed Aug 06 2025,[],
GVA,MHT,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}, {'price': 'CHF', 'currency': '1,089.95'}]",
GVA,MVY,Wed Aug 06 2025,[],
GVA,MCW,Wed Aug 06 2025,[],
GVA,MFE,Wed Aug 06 2025,[],
GVA,MFR,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,147.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,147.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}]",
GVA,MEM,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,228.95'}, {'price': 'CHF', 'currency': '1,228.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,228.95'}, {'price': 'CHF', 'currency': '1,228.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}, {'price': 'CHF', 'currency': '1,179.95'}]",
GVA,MIA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,064.85'}, {'price': 'CHF', 'currency': '1,064.85'}, {'price': 'CHF', 'currency': '1,064.85'}, {'price': 'CHF', 'currency': '1,064.85'}, {'price': 'CHF', 'currency': '1,064.85'}, {'price': 'CHF', 'currency': '1,064.85'}, {'price': 'CHF', 'currency': '1,064.85'}]",
GVA,MAF,Wed Aug 06 2025,[],
GVA,MKE,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,086.30'}]",
GVA,MSP,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,036.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,077.95'}, {'price': 'CHF', 'currency': '1,036.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,077.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,244.15'}, {'price': 'CHF', 'currency': '1,061.95'}, {'price': 'CHF', 'currency': '1,061.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,093.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,036.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}, {'price': 'CHF', 'currency': '1,336.95'}]",
GVA,MSO,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}, {'price': 'CHF', 'currency': '1,144.30'}]",
GVA,MOB,Wed Aug 06 2025,[],
GVA,MOD,Wed Aug 06 2025,[],
GVA,MLI,Wed Aug 06 2025,[],
GVA,MLU,Wed Aug 06 2025,[],
GVA,MRY,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,168.30'}, {'price': 'CHF', 'currency': '1,168.30'}, {'price': 'CHF', 'currency': '1,168.30'}, {'price': 'CHF', 'currency': '1,168.30'}, {'price': 'CHF', 'currency': '1,168.30'}]",
GVA,MTJ,Wed Aug 06 2025,[],
GVA,MYR,Wed Aug 06 2025,[],
GVA,ACK,Wed Aug 06 2025,[],
GVA,BNA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,150.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,183.95'}, {'price': 'CHF', 'currency': '1,190.15'}, {'price': 'CHF', 'currency': '1,183.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,352.95'}, {'price': 'CHF', 'currency': '1,462.95'}, {'price': 'CHF', 'currency': '1,150.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,167.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}]",
GVA,MSY,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,019.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,019.95'}, {'price': 'CHF', 'currency': '1,019.95'}, {'price': 'CHF', 'currency': '1,019.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,462.95'}, {'price': 'CHF', 'currency': '1,019.95'}, {'price': 'CHF', 'currency': '1,019.95'}, {'price': 'CHF', 'currency': '1,462.95'}, {'price': 'CHF', 'currency': '1,080.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '5,865.35'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '5,865.35'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '5,865.35'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '1,199.95'}, {'price': 'CHF', 'currency': '5,865.35'}, {'price': 'CHF', 'currency': '1,968.30'}, {'price': 'CHF', 'currency': '1,968.30'}, {'price': 'CHF', 'currency': '1,968.30'}, {'price': 'CHF', 'currency': '1,968.30'}]",
GVA,SWF,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}]",
GVA,EWR,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}]",
GVA,JFK,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}, {'price': 'CHF', 'currency': '928.50'}]",
GVA,LGA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,075.40'}, {'price': 'CHF', 'currency': '1,172.80'}, {'price': 'CHF', 'currency': '1,124.40'}, {'price': 'CHF', 'currency': '1,124.40'}, {'price': 'CHF', 'currency': '1,526.40'}, {'price': 'CHF', 'currency': '3,623.80'}, {'price': 'CHF', 'currency': '1,526.40'}, {'price': 'CHF', 'currency': '1,526.40'}, {'price': 'CHF', 'currency': '1,075.40'}, {'price': 'CHF', 'currency': '1,172.80'}, {'price': 'CHF', 'currency': '1,165.40'}, {'price': 'CHF', 'currency': '1,141.40'}, {'price': 'CHF', 'currency': '1,165.40'}, {'price': 'CHF', 'currency': '1,075.40'}, {'price': 'CHF', 'currency': '1,172.80'}, {'price': 'CHF', 'currency': '1,141.40'}, {'price': 'CHF', 'currency': '1,075.40'}, {'price': 'CHF', 'currency': '1,172.80'}, {'price': 'CHF', 'currency': '1,124.40'}, {'price': 'CHF', 'currency': '1,124.40'}]",
GVA,ORF,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,234.30'}, {'price': 'CHF', 'currency': '1,497.30'}, {'price': 'CHF', 'currency': '3,590.35'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '3,590.35'}, {'price': 'CHF', 'currency': '1,497.30'}, {'price': 'CHF', 'currency': '1,497.30'}, {'price': 'CHF', 'currency': '3,590.35'}, {'price': 'CHF', 'currency': '1,006.95'}, {'price': 'CHF', 'currency': '3,590.35'}]",
GVA,OTH,Wed Aug 06 2025,[],
GVA,LBF,Wed Aug 06 2025,[],
GVA,OAK,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,267.30'}, {'price': 'CHF', 'currency': '1,218.30'}, {'price': 'CHF', 'currency': '1,218.30'}, {'price': 'CHF', 'currency': '1,267.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,267.30'}, {'price': 'CHF', 'currency': '1,218.30'}, {'price': 'CHF', 'currency': '1,218.30'}, {'price': 'CHF', 'currency': '1,267.30'}, {'price': 'CHF', 'currency': '1,218.30'}, {'price': 'CHF', 'currency': '1,218.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,218.30'}, {'price': 'CHF', 'currency': '1,185.30'}, {'price': 'CHF', 'currency': '1,242.30'}, {'price': 'CHF', 'currency': '1,242.30'}]",
GVA,OKC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,184.30'}, {'price': 'CHF', 'currency': '1,184.30'}, {'price': 'CHF', 'currency': '1,184.30'}]",
GVA,OMA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,201.30'}, {'price': 'CHF', 'currency': '1,201.30'}]",
GVA,ONT,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,031.95'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,086.30'}, {'price': 'CHF', 'currency': '1,086.30'}]",
GVA,MCO,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,177.30'}, {'price': 'CHF', 'currency': '1,226.30'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,043.95'}, {'price': 'CHF', 'currency': '1,060.95'}, {'price': 'CHF', 'currency': '1,060.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,105.95'}, {'price': 'CHF', 'currency': '1,226.30'}, {'price': 'CHF', 'currency': '1,226.30'}, {'price': 'CHF', 'currency': '1,226.30'}, {'price': 'CHF', 'currency': '1,226.30'}, {'price': 'CHF', 'currency': '1,226.30'}, {'price': 'CHF', 'currency': '1,226.30'}, {'price': 'CHF', 'currency': '1,226.30'}, {'price': 'CHF', 'currency': '1,585.95'}, {'price': 'CHF', 'currency': '1,585.95'}, {'price': 'CHF', 'currency': '1,585.95'}, {'price': 'CHF', 'currency': '1,585.95'}, {'price': 'CHF', 'currency': '1,585.95'}, {'price': 'CHF', 'currency': '1,585.95'}, {'price': 'CHF', 'currency': '1,585.95'}, {'price': 'CHF', 'currency': '1,585.95'}, {'price': 'CHF', 'currency': '1,585.95'}, {'price': 'CHF', 'currency': '1,585.95'}]",
GVA,PAH,Wed Aug 06 2025,[],
GVA,PSP,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,107.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,107.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,107.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,107.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,197.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}, {'price': 'CHF', 'currency': '1,090.30'}]",
GVA,ECP,Wed Aug 06 2025,[],
